sector,publishedDate,sentiment
Real Estate,27/04/2020,0
Real Estate,28/04/2020,-0.961675823
Real Estate,29/04/2020,-0.399961114
Real Estate,30/04/2020,0
Real Estate,01/05/2020,0.226233751
Real Estate,03/05/2020,0
Real Estate,04/05/2020,-0.034058541
Real Estate,05/05/2020,0.912128508
Real Estate,07/05/2020,-0.333413556
Real Estate,08/05/2020,-0.895768196
Real Estate,09/05/2020,0
Real Estate,11/05/2020,-0.47496073
Real Estate,12/05/2020,-0.634533495
Real Estate,14/05/2020,-0.114204306
Real Estate,15/05/2020,-0.205745863
Real Estate,16/05/2020,-0.246170894
Real Estate,18/05/2020,-0.257088334
Real Estate,19/05/2020,-0.513044665
Real Estate,20/05/2020,-0.872155875
Real Estate,22/05/2020,-0.948397786
Real Estate,26/05/2020,0.494674706
Real Estate,27/05/2020,-0.04261296
Real Estate,28/05/2020,-0.23057124
Real Estate,29/05/2020,0.000170428
Real Estate,30/05/2020,-0.161316454
Real Estate,01/06/2020,-0.621152133
Real Estate,02/06/2020,-0.421879686
Real Estate,03/06/2020,-0.382755632
Real Estate,05/06/2020,-0.439509876
Real Estate,08/06/2020,-0.828713537
Real Estate,09/06/2020,-0.412176023
Real Estate,10/06/2020,-0.328305374
Real Estate,11/06/2020,0.0297876
Real Estate,12/06/2020,0
Real Estate,13/06/2020,-0.098068662
Real Estate,14/06/2020,-0.255037328
Real Estate,15/06/2020,0
Real Estate,16/06/2020,-0.200158141
Real Estate,17/06/2020,-0.882205934
Real Estate,19/06/2020,-0.144118137
Real Estate,22/06/2020,0
Real Estate,23/06/2020,0.235904097
Real Estate,25/06/2020,-0.645076991
Real Estate,29/06/2020,-0.210249066
Real Estate,30/06/2020,-0.640272588
Real Estate,01/07/2020,0
Real Estate,02/07/2020,0.429334909
Real Estate,06/07/2020,0
Real Estate,07/07/2020,-0.478901133
Real Estate,08/07/2020,-0.315070033
Real Estate,09/07/2020,0
Real Estate,10/07/2020,0
Real Estate,13/07/2020,-0.468959779
Real Estate,14/07/2020,0.470321328
Real Estate,15/07/2020,0.411864251
Real Estate,16/07/2020,-0.916059822
Real Estate,17/07/2020,-0.696426094
Real Estate,20/07/2020,0.890409291
Real Estate,22/07/2020,0
Real Estate,23/07/2020,0
Real Estate,24/07/2020,0.391464055
Real Estate,25/07/2020,-0.964684457
Real Estate,28/07/2020,0.026532233
Real Estate,29/07/2020,-0.736351549
Real Estate,30/07/2020,0.322139412
Real Estate,31/07/2020,-0.168118715
Real Estate,03/08/2020,-0.160348877
Real Estate,04/08/2020,-0.046416161
Real Estate,05/08/2020,-0.346228371
Real Estate,06/08/2020,0.033390442
Real Estate,09/08/2020,0
Real Estate,10/08/2020,0.926123917
Real Estate,11/08/2020,-0.317206184
Real Estate,12/08/2020,0
Real Estate,13/08/2020,-0.22166728
Real Estate,14/08/2020,-0.249435395
Real Estate,15/08/2020,0
Real Estate,18/08/2020,0.128726204
Real Estate,19/08/2020,-0.9549666
Real Estate,21/08/2020,0
Real Estate,24/08/2020,-0.169371479
Real Estate,25/08/2020,-0.838727113
Real Estate,26/08/2020,0.92520541
Real Estate,27/08/2020,0
Real Estate,28/08/2020,-0.052536204
Real Estate,31/08/2020,0.420654834
Real Estate,01/09/2020,0.022167304
Real Estate,02/09/2020,0.110845223
Real Estate,08/09/2020,-0.376579014
Real Estate,09/09/2020,0.412445098
Real Estate,10/09/2020,-0.262005885
Real Estate,11/09/2020,-0.134538546
Real Estate,12/09/2020,-0.238757521
Real Estate,14/09/2020,0.071298492
Real Estate,15/09/2020,0.340221912
Real Estate,16/09/2020,-0.03392005
Real Estate,22/09/2020,0.381635219
Real Estate,23/09/2020,-0.240831554
Real Estate,24/09/2020,0.116823525
Real Estate,25/09/2020,0
Real Estate,28/09/2020,0.409505934
Real Estate,29/09/2020,-0.327403578
Real Estate,30/09/2020,0.825917423
Real Estate,01/10/2020,-0.211313099
Real Estate,02/10/2020,-0.78789102
Real Estate,05/10/2020,0
Real Estate,06/10/2020,-0.282424331
Real Estate,07/10/2020,0
Real Estate,08/10/2020,0
Real Estate,12/10/2020,0
Real Estate,13/10/2020,-0.498677
Real Estate,15/10/2020,-0.209668053
Real Estate,19/10/2020,-0.15726912
Real Estate,20/10/2020,0.223156313
Real Estate,21/10/2020,-0.106674969
Real Estate,22/10/2020,0
Real Estate,23/10/2020,0.430686176
Real Estate,24/10/2020,-0.900700718
Real Estate,25/10/2020,0.471149981
Real Estate,26/10/2020,-0.885569275
Real Estate,27/10/2020,0.247661278
Real Estate,28/10/2020,-0.319164261
Real Estate,29/10/2020,0.27472202
Real Estate,30/10/2020,-0.75088805
Real Estate,01/11/2020,0
Real Estate,02/11/2020,-0.295803656
Real Estate,03/11/2020,-0.435712338
Real Estate,04/11/2020,-0.377611875
Real Estate,06/11/2020,0.260923604
Real Estate,09/11/2020,0.384174228
Real Estate,10/11/2020,-0.793159455
Real Estate,11/11/2020,-0.945099742
Real Estate,13/11/2020,-0.463578552
Real Estate,14/11/2020,0.409456283
Real Estate,15/11/2020,0.40930757
Real Estate,16/11/2020,0.507161667
Real Estate,17/11/2020,-0.055566466
Real Estate,19/11/2020,-0.710289478
Real Estate,20/11/2020,0
Real Estate,22/11/2020,0.454061598
Real Estate,24/11/2020,-0.245812612
Real Estate,25/11/2020,0
Real Estate,26/11/2020,0.467440039
Real Estate,27/11/2020,0.940142036
Real Estate,01/12/2020,-0.165501878
Real Estate,02/12/2020,0.914883852
Real Estate,03/12/2020,-0.561354137
Real Estate,04/12/2020,-0.376849935
Real Estate,07/12/2020,0.338631898
Real Estate,08/12/2020,-0.252719521
Real Estate,09/12/2020,0.293695152
Real Estate,10/12/2020,0.468270034
Real Estate,11/12/2020,-0.119227402
Real Estate,13/12/2020,0
Real Estate,15/12/2020,-0.924001977
Real Estate,17/12/2020,-0.199596882
Real Estate,18/12/2020,-0.286667371
Real Estate,21/12/2020,0
Real Estate,22/12/2020,0.459111452
Real Estate,23/12/2020,-0.894886285
Real Estate,28/12/2020,-0.811989233
Real Estate,29/12/2020,0.422111973
Real Estate,31/12/2020,0
Real Estate,02/01/2021,-0.907986442
Real Estate,03/01/2021,-0.951702774
Real Estate,04/01/2021,-0.475248178
Real Estate,05/01/2021,-0.183385268
Real Estate,06/01/2021,0
Real Estate,08/01/2021,-0.63423349
Real Estate,10/01/2021,-0.471526951
Real Estate,11/01/2021,0
Real Estate,12/01/2021,0.090306806
Real Estate,13/01/2021,-0.013583372
Real Estate,14/01/2021,-0.441016346
Real Estate,19/01/2021,0.715138435
Real Estate,20/01/2021,0
Real Estate,21/01/2021,0
Real Estate,22/01/2021,0
Real Estate,25/01/2021,0
Real Estate,26/01/2021,-0.206463866
Real Estate,27/01/2021,-0.428986293
Real Estate,28/01/2021,-0.816832602
Real Estate,29/01/2021,-0.19836247
Real Estate,01/02/2021,-0.236587658
Real Estate,02/02/2021,0.39242617
Real Estate,03/02/2021,-0.938812107
Real Estate,04/02/2021,0.194566268
Real Estate,05/02/2021,0.4500826
Real Estate,08/02/2021,0.234411404
Real Estate,09/02/2021,-0.0109751
Real Estate,10/02/2021,0.765632988
Real Estate,11/02/2021,0.184167882
Real Estate,13/02/2021,0
Real Estate,16/02/2021,0.351710565
Real Estate,17/02/2021,0
Real Estate,18/02/2021,-0.385436178
Real Estate,19/02/2021,-0.319017271
Real Estate,20/02/2021,-0.374380082
Real Estate,21/02/2021,-0.336517185
Real Estate,22/02/2021,0
Real Estate,23/02/2021,-0.039676726
Real Estate,24/02/2021,0
Real Estate,25/02/2021,-0.12934047
Real Estate,27/02/2021,0.572040955
Real Estate,01/03/2021,-0.320580845
Real Estate,02/03/2021,0.061354232
Real Estate,03/03/2021,-0.036452152
Real Estate,04/03/2021,-0.281056474
Real Estate,05/03/2021,-0.588444617
Real Estate,06/03/2021,0.326142609
Real Estate,08/03/2021,0.214851797
Real Estate,09/03/2021,-0.035345554
Real Estate,10/03/2021,-0.215506613
Real Estate,11/03/2021,0.45025155
Real Estate,15/03/2021,0.628016114
Real Estate,16/03/2021,0.61239408
Real Estate,18/03/2021,-0.224894821
Real Estate,19/03/2021,0.618806134
Real Estate,22/03/2021,-0.23020865
Real Estate,23/03/2021,-0.146344642
Real Estate,24/03/2021,-0.328185343
Real Estate,25/03/2021,-0.387430425
Real Estate,26/03/2021,0.041740343
Real Estate,27/03/2021,0.598106782
Real Estate,29/03/2021,-0.119406377
Real Estate,30/03/2021,-0.473069489
Real Estate,31/03/2021,0.493947461
Real Estate,01/04/2021,-0.263731222
Real Estate,02/04/2021,-0.506835237
Real Estate,06/04/2021,-0.135672341
Real Estate,07/04/2021,-0.877218604
Real Estate,08/04/2021,0.04425468
Real Estate,09/04/2021,0.094862526
Real Estate,10/04/2021,0
Real Estate,11/04/2021,-0.908680737
Real Estate,13/04/2021,-0.355559237
Real Estate,14/04/2021,0.681177855
Real Estate,15/04/2021,0.337365635
Real Estate,16/04/2021,-0.939303756
Real Estate,19/04/2021,-0.184788823
Real Estate,20/04/2021,-0.205427602
Real Estate,21/04/2021,0
Real Estate,22/04/2021,-0.237305537
Real Estate,23/04/2021,0
Real Estate,27/04/2021,0.21092886
Real Estate,29/04/2021,0.379402191
Real Estate,30/04/2021,0
Real Estate,02/05/2021,-0.473587394
Real Estate,03/05/2021,0
Real Estate,04/05/2021,0.172849929
Real Estate,05/05/2021,0.567986816
Real Estate,06/05/2021,-0.794936419
Real Estate,07/05/2021,0.662773967
Real Estate,10/05/2021,0.086232972
Real Estate,11/05/2021,-0.053964258
Real Estate,12/05/2021,0.411320612
Real Estate,13/05/2021,-0.711958602
Real Estate,14/05/2021,-0.22752434
Real Estate,15/05/2021,0.363053679
Real Estate,17/05/2021,0.425321847
Real Estate,18/05/2021,-0.242031609
Real Estate,19/05/2021,0.570628166
Real Estate,20/05/2021,-0.341210068
Real Estate,24/05/2021,0.15590481
Real Estate,25/05/2021,-0.41723452
Real Estate,26/05/2021,0
Real Estate,27/05/2021,0.435697794
Real Estate,28/05/2021,0
Real Estate,29/05/2021,0.281156153
Real Estate,31/05/2021,0.471806169
Real Estate,01/06/2021,0.155157321
Real Estate,02/06/2021,0.839649796
Real Estate,03/06/2021,0
Real Estate,07/06/2021,-0.159983357
Real Estate,08/06/2021,-0.226641387
Real Estate,10/06/2021,-0.327367827
Real Estate,11/06/2021,0.423885971
Real Estate,12/06/2021,-0.617035463
Real Estate,14/06/2021,-0.411453575
Real Estate,15/06/2021,0.279488027
Real Estate,16/06/2021,0
Real Estate,17/06/2021,-0.733471831
Real Estate,18/06/2021,-0.407871992
Real Estate,20/06/2021,0
Real Estate,22/06/2021,0.381909818
Real Estate,23/06/2021,-0.591250956
Real Estate,24/06/2021,-0.693674028
Real Estate,25/06/2021,0
Real Estate,26/06/2021,0
Real Estate,28/06/2021,0.425716371
Real Estate,29/06/2021,0.381071925
Real Estate,30/06/2021,0.952061594
Real Estate,01/07/2021,-0.76431489
Real Estate,04/07/2021,0
Real Estate,06/07/2021,0.069111317
Real Estate,07/07/2021,0
Real Estate,09/07/2021,0
Real Estate,12/07/2021,0
Real Estate,13/07/2021,0.153081735
Real Estate,14/07/2021,0.229873017
Real Estate,15/07/2021,0.218523244
Real Estate,16/07/2021,0.616400838
Real Estate,17/07/2021,0.705011189
Real Estate,19/07/2021,0.303196067
Real Estate,20/07/2021,-0.716140668
Real Estate,21/07/2021,0
Real Estate,22/07/2021,0.143393149
Real Estate,23/07/2021,-0.386853814
Real Estate,26/07/2021,0
Real Estate,27/07/2021,0.510993371
Real Estate,28/07/2021,0
Real Estate,29/07/2021,0.088895135
Real Estate,30/07/2021,-0.010811209
Real Estate,03/08/2021,-0.447387032
Real Estate,04/08/2021,0
Real Estate,05/08/2021,0.749518156
Real Estate,06/08/2021,-0.223703377
Real Estate,09/08/2021,0.162615359
Real Estate,10/08/2021,0
Real Estate,11/08/2021,0.395603637
Real Estate,12/08/2021,0.457045734
Real Estate,13/08/2021,0.41431132
Real Estate,16/08/2021,0
Real Estate,17/08/2021,-0.08000011
Real Estate,18/08/2021,0.823212236
Real Estate,19/08/2021,-0.069989234
Real Estate,20/08/2021,0.437874034
Real Estate,23/08/2021,0
Real Estate,24/08/2021,-0.217888593
Real Estate,26/08/2021,0.856115401
Real Estate,30/08/2021,0.3036163
Real Estate,31/08/2021,-0.029235691
Real Estate,02/09/2021,0
Real Estate,03/09/2021,0.138451219
Real Estate,07/09/2021,-0.119976208
Real Estate,08/09/2021,0
Real Estate,09/09/2021,0
Real Estate,10/09/2021,0.917322099
Real Estate,13/09/2021,-0.396451473
Real Estate,14/09/2021,0.157026807
Real Estate,15/09/2021,0.458907515
Real Estate,16/09/2021,0.211869747
Real Estate,17/09/2021,0.304559857
Real Estate,18/09/2021,0.451806247
Real Estate,19/09/2021,0
Real Estate,20/09/2021,0.865448296
Real Estate,21/09/2021,0.191484958
Real Estate,22/09/2021,-0.119013464
Real Estate,23/09/2021,0.294141134
Real Estate,24/09/2021,0.421404578
Real Estate,27/09/2021,0.020870487
Real Estate,28/09/2021,0.672044955
Real Estate,05/10/2021,-0.023659438
Real Estate,06/10/2021,0
Real Estate,07/10/2021,0
Real Estate,08/10/2021,-0.964892209
Real Estate,11/10/2021,0
Real Estate,12/10/2021,-0.287834396
Real Estate,13/10/2021,0
Real Estate,14/10/2021,0
Real Estate,16/10/2021,0
Real Estate,17/10/2021,0.300879002
Real Estate,18/10/2021,-0.314159798
Real Estate,20/10/2021,-0.009314344
Real Estate,21/10/2021,0.149319068
Real Estate,22/10/2021,0.935473323
Real Estate,24/10/2021,0
Real Estate,26/10/2021,-0.205519319
Real Estate,29/10/2021,0.416829765
Real Estate,01/11/2021,0.614007666
Real Estate,02/11/2021,-0.173535779
Real Estate,03/11/2021,-0.424952626
Real Estate,04/11/2021,0.159564902
Real Estate,05/11/2021,-0.470136726
Real Estate,08/11/2021,0
Real Estate,09/11/2021,-0.652061403
Real Estate,10/11/2021,0
Real Estate,11/11/2021,0.263071497
Real Estate,12/11/2021,0
Real Estate,14/11/2021,0
Real Estate,15/11/2021,-0.314281993
Real Estate,16/11/2021,-0.14128495
Real Estate,17/11/2021,0.422599316
Real Estate,18/11/2021,0
Real Estate,19/11/2021,0.445340544
Real Estate,21/11/2021,0.229389876
Real Estate,22/11/2021,0.220000908
Real Estate,23/11/2021,0.15095525
Real Estate,24/11/2021,0
Real Estate,25/11/2021,-0.780459166
Real Estate,29/11/2021,-0.390237838
Real Estate,30/11/2021,0.14421507
Real Estate,01/12/2021,0
Real Estate,02/12/2021,-0.45612219
Real Estate,03/12/2021,-0.004299899
Real Estate,05/12/2021,0.067212825
Real Estate,06/12/2021,0.154798806
Real Estate,07/12/2021,0.091274864
Real Estate,10/12/2021,-0.328930654
Real Estate,13/12/2021,-0.668251653
Real Estate,14/12/2021,0.927822769
Real Estate,15/12/2021,-0.161719471
Real Estate,17/12/2021,-0.179298262
Real Estate,20/12/2021,-0.238391504
Real Estate,21/12/2021,0.035652846
Real Estate,22/12/2021,0.743205428
Real Estate,23/12/2021,0
Real Estate,28/12/2021,0.211307928
Real Estate,31/12/2021,0
Real Estate,04/01/2022,0
Real Estate,05/01/2022,-0.480673924
Real Estate,06/01/2022,0.433960796
Real Estate,07/01/2022,0.405221194
Real Estate,08/01/2022,-0.08505104
Real Estate,10/01/2022,-0.419061777
Real Estate,11/01/2022,0.054102292
Real Estate,12/01/2022,0
Real Estate,13/01/2022,0.169005573
Real Estate,14/01/2022,0.298974514
Real Estate,18/01/2022,0.050278838
Real Estate,23/01/2022,-0.116404235
Real Estate,24/01/2022,-0.172697708
Real Estate,25/01/2022,0.316943825
Real Estate,26/01/2022,-0.63917704
Real Estate,28/01/2022,0.706982076
Real Estate,02/02/2022,0
Real Estate,07/02/2022,0.466871083
Real Estate,08/02/2022,0
Real Estate,09/02/2022,0
Real Estate,16/02/2022,-0.484662712
Real Estate,18/02/2022,0
Real Estate,21/02/2022,-0.316248685
Real Estate,22/02/2022,0.729642252
Real Estate,23/02/2022,0.428294331
Real Estate,24/02/2022,-0.959921911
Real Estate,01/03/2022,-0.448222965
Real Estate,07/03/2022,-0.916516572
Real Estate,11/03/2022,0.924741328
Real Estate,14/03/2022,0.650616631
Real Estate,18/03/2022,0.234129623
Real Estate,22/03/2022,0.64407444
Real Estate,29/03/2022,0.409183815
Real Estate,01/04/2022,0.408415109
Real Estate,03/05/2022,0.058880895
Real Estate,05/05/2022,0
Real Estate,09/05/2022,-0.916016519
Real Estate,10/05/2022,0.145544549
Real Estate,11/05/2022,-0.61701408
Real Estate,15/05/2022,0
Real Estate,17/05/2022,0.091554061
Real Estate,24/05/2022,-0.931919277
Real Estate,25/05/2022,0.433708519
Real Estate,03/05/2022,0.058880945
Real Estate,05/05/2022,0
Real Estate,09/05/2022,-0.916016579
Real Estate,10/05/2022,0.145544613
Real Estate,11/05/2022,-0.617013584
Real Estate,15/05/2022,0
Real Estate,17/05/2022,0.091554061
Real Estate,24/05/2022,-0.931919336
Real Estate,25/05/2022,0.433708519
Real Estate,01/06/2022,0.442616969
Real Estate,03/06/2022,0.358593196
Real Estate,06/06/2022,0.791166753
Real Estate,07/06/2022,-0.963971883
Real Estate,09/06/2022,-0.226482123
Real Estate,14/06/2022,0.016677454
Real Estate,17/06/2022,0.415190727
Real Estate,21/06/2022,0
Real Estate,22/06/2022,-0.933926076
Real Estate,24/06/2022,0
Real Estate,28/06/2022,0.180543599
Real Estate,01/07/2022,-0.920790046
Real Estate,05/07/2022,-0.431725991
Real Estate,10/07/2022,-0.926998496
Real Estate,11/07/2022,0.90245676
Real Estate,12/07/2022,0.670247942
Real Estate,19/07/2022,0
Real Estate,20/07/2022,-0.689439148
Real Estate,21/07/2022,0
Real Estate,22/07/2022,-0.111273497
Real Estate,23/07/2022,0
Real Estate,25/07/2022,0
Real Estate,26/07/2022,0
Real Estate,28/07/2022,0.892214894
Real Estate,29/07/2022,0.415524483
Real Estate,01/08/2022,-0.96203506
Real Estate,02/08/2022,0.450322092
Real Estate,04/08/2022,0
Real Estate,09/08/2022,-0.480616868
Real Estate,10/08/2022,0.4498052
Real Estate,11/08/2022,0
Real Estate,12/08/2022,-0.924952596
Real Estate,16/08/2022,0
Real Estate,17/08/2022,0.464920253
Real Estate,23/08/2022,-0.118909448
Real Estate,24/08/2022,0.919967711
Real Estate,29/08/2022,0.847901642
Real Estate,30/08/2022,0.001973331
Real Estate,31/08/2022,0.891139388
Real Estate,01/09/2022,0.89572531
Real Estate,02/09/2022,0.31049178
Real Estate,06/09/2022,0.575842738
Real Estate,08/09/2022,0.282073538
Technology,19/02/2013,0
Technology,20/03/2013,0.168990274
Technology,17/04/2014,-0.141574848
Technology,08/05/2014,0
Technology,18/06/2014,-0.309740861
Technology,15/12/2014,0
Technology,20/03/2018,0
Technology,07/06/2018,0.126137465
Technology,17/10/2018,-0.294098526
Technology,05/12/2018,0
Technology,04/01/2019,-0.233774033
Technology,08/01/2019,0.024080183
Technology,14/01/2019,-0.963882864
Technology,15/01/2019,0.013164526
Technology,16/01/2019,-0.184790378
Technology,23/01/2019,-0.199495503
Technology,24/01/2019,0
Technology,29/01/2019,-0.252710137
Technology,31/01/2019,0.453269139
Technology,01/02/2019,-0.285122592
Technology,04/02/2019,-0.031882106
Technology,06/02/2019,-0.074869915
Technology,08/02/2019,-0.090099234
Technology,11/02/2019,0.360664219
Technology,12/02/2019,0.199067652
Technology,13/02/2019,0
Technology,14/02/2019,0.471039623
Technology,15/02/2019,-0.318801726
Technology,18/02/2019,-0.379813626
Technology,19/02/2019,-0.209886099
Technology,23/02/2019,-0.787770331
Technology,24/02/2019,0.045779566
Technology,25/02/2019,-0.479215056
Technology,27/02/2019,-0.241346701
Technology,04/03/2019,0.315328181
Technology,05/03/2019,-0.41575405
Technology,06/03/2019,-0.091310841
Technology,12/03/2019,-0.467903406
Technology,13/03/2019,-0.232404782
Technology,14/03/2019,-0.904345557
Technology,18/03/2019,0.208743483
Technology,19/03/2019,-0.260145992
Technology,20/03/2019,-0.341366251
Technology,21/03/2019,0.307825804
Technology,25/03/2019,-0.732048266
Technology,26/03/2019,-0.035971403
Technology,27/03/2019,0.100221073
Technology,28/03/2019,0
Technology,01/04/2019,-0.02345854
Technology,02/04/2019,0.056799543
Technology,04/04/2019,0.326338257
Technology,08/04/2019,-0.357560849
Technology,09/04/2019,0.180939251
Technology,10/04/2019,0.137753068
Technology,15/04/2019,0.230223969
Technology,16/04/2019,0.207467048
Technology,17/04/2019,0.217462866
Technology,19/04/2019,0.233052671
Technology,23/04/2019,-0.159629908
Technology,25/04/2019,-0.187131246
Technology,26/04/2019,-0.948491991
Technology,01/05/2019,0.056710823
Technology,03/05/2019,-0.481475547
Technology,04/05/2019,-0.777923435
Technology,05/05/2019,-0.563803479
Technology,09/05/2019,-0.397777751
Technology,10/05/2019,-0.601972602
Technology,11/05/2019,-0.476636099
Technology,15/05/2019,-0.03717697
Technology,17/05/2019,-0.405212926
Technology,20/05/2019,-0.149743369
Technology,22/05/2019,0
Technology,23/05/2019,-0.009050257
Technology,28/05/2019,-0.22075294
Technology,29/05/2019,-0.369507745
Technology,01/07/2019,0.189607673
Technology,03/07/2019,0
Technology,05/07/2019,-0.228704949
Technology,06/07/2019,0.368162334
Technology,07/07/2019,0.221727729
Technology,10/07/2019,0.396110192
Technology,11/07/2019,-0.078341424
Technology,12/07/2019,-0.197535157
Technology,14/07/2019,-0.438759486
Technology,15/07/2019,0.006073058
Technology,16/07/2019,0.007456958
Technology,18/07/2019,0.381310255
Technology,19/07/2019,-0.050347156
Technology,23/07/2019,0.346295009
Technology,26/07/2019,0.363166887
Technology,30/07/2019,-0.078940345
Technology,01/08/2019,-0.052685008
Technology,02/08/2019,-0.686314784
Technology,05/08/2019,-0.794042051
Technology,06/08/2019,0
Technology,07/08/2019,-0.35332677
Technology,08/08/2019,0.018275455
Technology,09/08/2019,0.24507008
Technology,14/08/2019,-0.441735595
Technology,16/08/2019,-0.303733975
Technology,19/08/2019,0.310644359
Technology,20/08/2019,-0.117467912
Technology,22/08/2019,0
Technology,23/08/2019,-0.409407765
Technology,25/08/2019,-0.41759786
Technology,26/08/2019,-0.009315203
Technology,29/08/2019,0.109390764
Technology,30/08/2019,-0.393181814
Technology,01/09/2019,-0.781740993
Technology,05/09/2019,-0.168936544
Technology,06/09/2019,-0.2410953
Technology,07/09/2019,0
Technology,12/09/2019,-0.322188954
Technology,13/09/2019,-0.644803264
Technology,14/09/2019,-0.818884283
Technology,21/09/2019,-0.418891296
Technology,22/09/2019,0.130728811
Technology,23/09/2019,0.154510811
Technology,24/09/2019,-0.449029804
Technology,28/09/2019,-0.687524199
Technology,30/09/2019,-0.045341978
Technology,01/10/2019,0.047611183
Technology,02/10/2019,0
Technology,07/10/2019,0.918641031
Technology,08/10/2019,-0.515045351
Technology,09/10/2019,-0.331613585
Technology,11/10/2019,0
Technology,14/10/2019,-0.3783801
Technology,15/10/2019,0.082202251
Technology,17/10/2019,-0.272945224
Technology,18/10/2019,0.904713571
Technology,21/10/2019,0.201641847
Technology,22/10/2019,-0.191945083
Technology,24/10/2019,-0.17965232
Technology,25/10/2019,-0.480838985
Technology,27/10/2019,-0.515297671
Technology,28/10/2019,0.095200991
Technology,31/10/2019,-0.713616854
Technology,01/11/2019,-0.065296713
Technology,02/11/2019,0.471316666
Technology,09/11/2019,-0.573667894
Technology,10/11/2019,0.047277682
Technology,13/11/2019,0.396062765
Technology,17/11/2019,0.339878619
Technology,18/11/2019,0.149750495
Technology,20/11/2019,-0.147578582
Technology,21/11/2019,0
Technology,24/11/2019,-0.847366333
Technology,25/11/2019,0.109414716
Technology,27/11/2019,-0.60397475
Technology,28/11/2019,0.264597863
Technology,29/11/2019,-0.237910092
Technology,02/12/2019,-0.299612199
Technology,03/12/2019,-0.663365826
Technology,06/12/2019,-0.212540017
Technology,07/12/2019,0
Technology,10/12/2019,0.123351008
Technology,12/12/2019,0.021624859
Technology,13/12/2019,0.175660246
Technology,17/12/2019,-0.131162498
Technology,18/12/2019,0.448491686
Technology,19/12/2019,0.114246335
Technology,20/12/2019,-0.143773373
Technology,21/12/2019,-0.466486822
Technology,22/12/2019,-0.683533847
Technology,23/12/2019,-0.079060194
Technology,24/12/2019,-0.056846574
Technology,26/12/2019,0.236416245
Technology,27/12/2019,0.068547757
Technology,28/12/2019,-0.362145287
Technology,29/12/2019,0.87249817
Technology,30/12/2019,-0.277054622
Technology,31/12/2019,0.02939248
Technology,01/01/2020,0.363169459
Technology,02/01/2020,0.231031432
Technology,03/01/2020,-0.239267533
Technology,04/01/2020,-0.659199884
Technology,05/01/2020,-0.054201754
Technology,06/01/2020,-0.117771816
Technology,07/01/2020,-0.0747403
Technology,08/01/2020,0.000349344
Technology,09/01/2020,-0.043133652
Technology,10/01/2020,-0.237278731
Technology,11/01/2020,-0.871827215
Technology,12/01/2020,0.136964401
Technology,13/01/2020,0.089398057
Technology,14/01/2020,-0.008629531
Technology,15/01/2020,-0.046174385
Technology,16/01/2020,0.030837444
Technology,17/01/2020,-0.223159101
Technology,18/01/2020,-0.048248194
Technology,19/01/2020,0.276564461
Technology,20/01/2020,-0.185544059
Technology,21/01/2020,0.11984801
Technology,22/01/2020,-0.091492
Technology,23/01/2020,-0.159823143
Technology,24/01/2020,-0.007576804
Technology,25/01/2020,0.460906148
Technology,26/01/2020,-0.470055476
Technology,27/01/2020,-0.376775441
Technology,28/01/2020,-0.138261885
Technology,29/01/2020,-0.336642059
Technology,30/01/2020,-0.051706654
Technology,31/01/2020,-0.159166556
Technology,01/02/2020,-0.19186511
Technology,02/02/2020,-0.227470136
Technology,03/02/2020,-0.183678304
Technology,04/02/2020,-0.097570037
Technology,05/02/2020,-0.149950682
Technology,06/02/2020,0.081029308
Technology,07/02/2020,-0.434233102
Technology,08/02/2020,-0.034190506
Technology,09/02/2020,-0.319605788
Technology,10/02/2020,-0.170802446
Technology,11/02/2020,-0.287574391
Technology,12/02/2020,-0.272058272
Technology,13/02/2020,-0.437988239
Technology,14/02/2020,-0.09629116
Technology,15/02/2020,-0.056684295
Technology,16/02/2020,-0.078346431
Technology,17/02/2020,-0.328992817
Technology,18/02/2020,-0.386679042
Technology,19/02/2020,-0.051635735
Technology,20/02/2020,-0.143744911
Technology,21/02/2020,-0.23893554
Technology,22/02/2020,0
Technology,23/02/2020,-0.039023242
Technology,24/02/2020,-0.246428776
Technology,25/02/2020,-0.210277874
Technology,26/02/2020,-0.270388864
Technology,27/02/2020,-0.238598962
Technology,28/02/2020,-0.44321761
Technology,29/02/2020,-0.361806121
Technology,01/03/2020,-0.180687865
Technology,02/03/2020,-0.023770017
Technology,03/03/2020,-0.282895643
Technology,04/03/2020,-0.30330739
Technology,05/03/2020,-0.302551594
Technology,06/03/2020,-0.409226658
Technology,07/03/2020,0.064416343
Technology,08/03/2020,-0.499467999
Technology,09/03/2020,-0.310500681
Technology,10/03/2020,-0.358453034
Technology,11/03/2020,-0.284443442
Technology,12/03/2020,-0.335121264
Technology,13/03/2020,-0.291568022
Technology,14/03/2020,-0.285158553
Technology,15/03/2020,-0.63884397
Technology,16/03/2020,-0.236439482
Technology,17/03/2020,-0.211657188
Technology,18/03/2020,-0.289855703
Technology,19/03/2020,0.002375397
Technology,20/03/2020,-0.167025387
Technology,21/03/2020,-0.048070274
Technology,22/03/2020,0.204109982
Technology,23/03/2020,-0.044790643
Technology,24/03/2020,-0.161694331
Technology,25/03/2020,-0.491447787
Technology,26/03/2020,-0.127307635
Technology,27/03/2020,-0.149641839
Technology,28/03/2020,-0.783732186
Technology,29/03/2020,-0.178967528
Technology,30/03/2020,-0.279210948
Technology,31/03/2020,-0.349257748
Technology,01/04/2020,-0.2568658
